ID,adj.P.Val,P.Value,logFC,GB_ACC
Cit.17299.1.S1_at,0.3000086,0.175,-0.0884037,CX290657
Cit.34629.1.S1_at,0.3000419,0.175,-0.2548407,CX308023
Cit.19251.1.S1_at,0.3000495,0.175,0.9857985,CX303360
Cit.35906.1.S1_at,0.3000579,0.175,-0.1822738,CX667828
Cit.27556.1.S1_at,0.3001802,0.175,-0.9092102,CX075051
Cit.20228.1.S1_at,0.3001982,0.175,0.7777824,CV712755
Cit.1430.1.S1_s_at,0.3003679,0.175,-0.1058445,CK939734
Cit.11040.1.S1_at,0.3003969,0.175,-0.0883136,CF834777
Cit.38278.1.S1_at,0.3006642,0.175,-0.5965735,CF507005
Cit.8859.1.S1_at,0.3006642,0.175,-0.221991,CX636797
Cit.34288.1.S1_at,0.3006642,0.175,-1.9359876,CX305852
Cit.32336.1.S1_at,0.3006642,0.175,0.6910436,CX290744
Cit.32940.1.S1_at,0.3007232,0.175,0.1582833,CX295749
Cit.30386.1.S1_at,0.3008887,0.175,0.2155594,CX304864
Cit.13368.1.S1_x_at,0.3008887,0.175,0.8945862,CX049632
Cit.32194.1.S1_at,0.3008998,0.175,0.8930234,CX289146
Cit.22299.1.S1_x_at,0.3009909,0.175,1.2237971,CX670645
Cit.32743.1.S1_x_at,0.3010248,0.175,-0.1399435,CX294072
Cit.31789.1.S1_at,0.3010342,0.175,-0.3339821,AU300503
Cit.16799.1.S1_at,0.3010846,0.176,-0.1397395,CV712289
Cit.28755.1.S1_at,0.3012752,0.176,-1.059316,CD575695
Cit.21480.1.S1_at,0.3013519,0.176,-0.0996616,
Cit.34729.1.S1_at,0.3013561,0.176,-1.824408,CX308494
Cit.25020.1.S1_at,0.3013561,0.176,-1.5494316,CX293350
Cit.28266.1.S1_at,0.301371,0.176,-0.4239812,DN619577
Cit.24116.1.S1_at,0.301371,0.176,0.2571478,CD575057
Cit.9840.1.S1_s_at,0.3013716,0.176,-0.4165126,CX665949
Cit.27024.1.S1_at,0.3013922,0.176,1.8909243,CV716966
Cit.20781.1.S1_s_at,0.3015498,0.176,-0.1143027,DN798343
Cit.36113.1.S1_at,0.3017563,0.176,0.2749775,CN182817
Cit.18094.1.S1_at,0.3017563,0.176,-0.2373723,CX297918
Cit.8632.1.S1_at,0.3017563,0.176,1.9026719,CV708572
Cit.11567.1.S1_at,0.3017739,0.176,0.379741,CN187167
Cit.4205.1.S1_at,0.3018784,0.176,0.4683198,CF838193
Cit.17459.1.S1_at,0.3018867,0.176,-0.1524324,CV715911
Cit.22477.1.S1_x_at,0.3019225,0.176,-0.1758051,CB292655
Cit.16059.1.S1_at,0.3019293,0.176,-0.5346215,CV886656
Cit.19064.1.S1_at,0.3019319,0.176,1.8409932,CX302217
Cit.30273.1.S1_at,0.3019319,0.176,-1.2684384,CV715095
Cit.11116.1.S1_s_at,0.3019429,0.176,0.1068053,CX636599
Cit.5050.1.S1_s_at,0.3020035,0.176,-0.209675,CD575251
Cit.27324.1.S1_at,0.3020367,0.176,-0.3135046,CX070651
Cit.30295.1.S1_at,0.3020816,0.176,1.6613842,CX672127
Cit.31392.1.S1_at,0.3021242,0.176,0.2684377,CX302843
Cit.3530.1.S1_at,0.3021242,0.176,1.3953458,CX664473
Cit.27554.1.S1_at,0.3021842,0.176,1.0626369,CX075045
Cit.22150.1.S1_at,0.3022425,0.176,0.142363,CX664086
Cit.28714.1.S1_x_at,0.3023419,0.177,-1.0215693,CD574599
Cit.10537.1.S1_s_at,0.302412,0.177,0.1122722,CF653121
Cit.29883.1.S1_at,0.302412,0.177,0.2956588,CF510057
Cit.30787.1.S1_at,0.3024772,0.177,-0.1932229,DN958593
Cit.32885.1.S1_at,0.3025684,0.177,-0.1393616,CX295393
Cit.31321.1.S1_at,0.3025699,0.177,0.8619537,CX070645
Cit.17325.1.S1_at,0.3025729,0.177,-0.4983788,DN799275
Cit.22833.1.S1_at,0.3025842,0.177,-0.2395651,CN188526
Cit.6472.1.S1_at,0.3026788,0.177,-0.1308173,CX675251
Cit.14641.1.S1_at,0.3028605,0.177,-0.1298991,CX297840
Cit.20146.1.S1_at,0.3028928,0.177,1.7362922,CF833347
Cit.37845.1.S1_s_at,0.3029027,0.177,0.1394877,CF420989
Cit.25949.1.S1_at,0.3029261,0.177,-0.2363091,CB293948
Cit.39381.1.S1_at,0.3030167,0.177,-1.3890431,
Cit.26018.1.S1_at,0.3030287,0.177,-2.264644,CF833779
Cit.18062.1.S1_s_at,0.3030303,0.177,-0.1489515,CX304153
Cit.19950.1.S1_s_at,0.3030812,0.177,-0.2304628,CK935206
Cit.7806.1.S1_at,0.3031165,0.177,-0.4279394,CX675190
Cit.26799.1.S1_at,0.3031449,0.177,1.6224585,CV713794
Cit.16679.1.S1_at,0.3031786,0.177,0.2596084,CX069360
Cit.25837.1.S1_at,0.3032049,0.177,-1.5586852,CB292067
Cit.15223.1.S1_at,0.3032112,0.177,-0.1789378,CV705285
Cit.33056.1.S1_at,0.303303,0.177,-1.6417025,CX296838
Cit.19608.1.S1_at,0.3033159,0.177,-0.1320377,CK939006
Cit.28474.1.S1_x_at,0.3034216,0.177,0.6449656,CV708012
Cit.12493.1.S1_at,0.3034216,0.177,0.1741743,CB293377
Cit.28887.1.S1_s_at,0.3034594,0.177,-0.1089571,DT214712
Cit.7541.1.S1_at,0.3036174,0.178,-0.1388547,BQ624137
Cit.13511.1.S1_at,0.3037112,0.178,-0.2666607,DN618540
Cit.10212.1.S1_at,0.3037233,0.178,-1.3634671,CX640001
Cit.12238.1.S1_s_at,0.3037834,0.178,0.108411,CX643462
Cit.28763.1.S1_x_at,0.303804,0.178,1.733961,CD575286
Cit.29314.1.S1_at,0.3038674,0.178,0.1847667,CX295460
Cit.24496.1.S1_at,0.3039824,0.178,-0.779204,CX545792
Cit.341.1.S1_s_at,0.3039885,0.178,0.1103106,CF828414
Cit.14092.1.S1_at,0.3039894,0.178,0.2742971,CX545002
Cit.16786.1.S1_at,0.3039995,0.178,-0.7170188,CX635411
Cit.1075.1.S1_x_at,0.3040079,0.178,0.2359949,CX666072
Cit.30185.1.S1_at,0.3040261,0.178,0.307147,CX306907
Cit.13874.1.S1_s_at,0.3041188,0.178,0.0969317,CX672931
Cit.27205.1.S1_at,0.3041188,0.178,0.2965026,CV719483
Cit.7583.1.S1_at,0.304166,0.178,-1.7326722,CX052454
Cit.3817.1.S1_x_at,0.3042638,0.178,0.406953,CB293915
Cit.29644.1.S1_at,0.304286,0.178,-1.2508373,CF418770
Cit.27753.1.S1_at,0.3042993,0.178,-1.8714694,CX077882
Cit.23469.1.S1_s_at,0.3043946,0.178,-0.149717,CX674578
Cit.4310.1.S1_at,0.3043946,0.178,-0.1054375,CX047358
Cit.10308.1.S1_s_at,0.3043946,0.178,0.1524527,CB293119
Cit.25336.1.S1_at,0.3043949,0.178,-0.8739487,DN625284
Cit.33102.1.S1_at,0.3044663,0.178,0.3472138,CX297301
Cit.15876.1.S1_at,0.3044663,0.178,1.2833996,CX642822
Cit.27944.1.S1_at,0.3044663,0.178,1.6357975,CX051677
Cit.19367.1.S1_at,0.3044663,0.178,0.140669,CK934645
Cit.4612.1.S1_s_at,0.3044663,0.178,-0.1603438,CX663812
Cit.24079.1.S1_at,0.3044663,0.178,-0.4748855,CD574868
Cit.31508.1.S1_s_at,0.3044663,0.178,-0.228805,CX286819
Cit.26782.1.S1_at,0.3044969,0.178,0.7057223,CV713549
Cit.15770.1.S1_at,0.3046774,0.178,-1.2180421,CX641707
Cit.24389.1.S1_at,0.3046861,0.178,0.2442971,CX544062
Cit.16358.1.S1_at,0.3046893,0.178,2.300294,CX639846
Cit.16605.1.S1_at,0.3047797,0.179,-1.1162499,BQ624411
Cit.15510.1.S1_at,0.3047943,0.179,0.1281014,CV719795
Cit.30053.1.S1_at,0.3048088,0.179,-1.2396938,CX070905
Cit.28478.1.S1_x_at,0.304835,0.179,-0.4040013,CV708078
Cit.19022.1.S1_at,0.304849,0.179,1.3592816,CX302038
Cit.25150.1.S1_at,0.304849,0.179,-0.2957508,DN621704
Cit.11253.1.S1_s_at,0.3049852,0.179,0.1168864,CV717278
Cit.19286.1.S1_at,0.305008,0.179,-0.3055203,CX305626
Cit.26866.1.S1_at,0.3050371,0.179,-0.446175,CV714965
Cit.26216.1.S1_at,0.3050371,0.179,0.452982,CN183350
Cit.393.1.S1_at,0.3050703,0.179,1.7868112,CV714774
Cit.11950.1.S1_s_at,0.3051318,0.179,-0.1326367,CX296249
RPTR-Cit-AJ002682-1_s_at,0.3052358,0.179,0.4725933,
Cit.27000.1.S1_at,0.3052855,0.179,-0.2018309,CV716604
Cit.26052.1.S1_at,0.3052975,0.179,1.9564294,CF834805
Cit.1187.1.S1_at,0.3053089,0.179,-0.1370086,CX072370
Cit.36930.1.S1_at,0.3053089,0.179,-0.4388051,CD575120
Cit.40207.1.S1_s_at,0.3053089,0.179,-0.1326517,CK936141
Cit.8866.1.S1_x_at,0.3053205,0.179,0.6013516,CD575402
Cit.39716.1.S1_at,0.3053205,0.179,-0.2613639,
Cit.24078.1.S1_at,0.3053205,0.179,-0.4830329,CD574866
Cit.26033.1.S1_x_at,0.3053205,0.179,0.5387538,CF834182
Cit.3626.1.S1_at,0.3054146,0.179,0.3212513,CX676534
Cit.23062.1.S1_at,0.3054418,0.179,0.2336351,CV716194
Cit.12151.1.S1_at,0.3054418,0.179,2.001108,CV704945
Cit.22393.1.S1_x_at,0.3054427,0.179,-1.1209666,CB290492
Cit.36591.1.S1_at,0.3054471,0.179,-0.5816184,CX047378
Cit.10159.1.S1_at,0.3054774,0.179,-0.0916239,CX672192
Cit.29116.1.S1_at,0.3055022,0.179,1.5918839,CX642089
Cit.4623.1.S1_s_at,0.3056624,0.179,2.0377014,CX639386
Cit.18836.1.S1_at,0.3058531,0.179,1.0836682,CX301243
Cit.37678.1.S1_at,0.3058531,0.179,-0.3519381,CF418894
Cit.15638.1.S1_at,0.3058531,0.18,2.2649572,CX666898
Cit.32453.1.S1_at,0.3058531,0.18,0.964944,CX291420
Cit.6272.1.S1_at,0.3059025,0.18,-0.1026888,CV714019
Cit.23242.1.S1_x_at,0.3059968,0.18,0.2820369,CX675375
Cit.18208.1.S1_at,0.3059968,0.18,0.7043685,CX293988
Cit.2659.1.S1_x_at,0.3060373,0.18,-0.6683404,CX635399
Cit.22263.1.S1_at,0.3061002,0.18,1.0011529,CX669032
Cit.22741.1.S1_at,0.3061453,0.18,-0.2811839,CV886662
Cit.36621.1.S1_at,0.3061735,0.18,1.6920136,CX053263
Cit.19591.1.S1_at,0.3062515,0.18,0.2097696,CK939158
Cit.14930.1.S1_at,0.3062515,0.18,-0.2732134,CX050233
Cit.37612.1.S1_at,0.3062515,0.18,0.2104568,CF417902
Cit.16077.1.S1_at,0.3064541,0.18,-1.7184464,CX641624
Cit.24901.1.S1_at,0.3066849,0.18,0.391248,CX644578
Cit.14425.1.S1_s_at,0.3068303,0.18,-0.4451648,CX641950
Cit.3093.1.S1_at,0.3068413,0.18,-0.3196725,CX289152
Cit.13490.1.S1_at,0.3069579,0.18,0.1747314,CX672356
Cit.25061.1.S1_at,0.3070154,0.18,-0.2573781,CX304837
Cit.30161.1.S1_at,0.3071586,0.18,-0.1131646,CF653584
Cit.7239.1.S1_at,0.307182,0.18,-0.9629025,CX072512
Cit.2847.1.S1_at,0.307226,0.181,-0.4771844,CV719904
Cit.38518.1.S1_at,0.3073409,0.181,-1.2161031,CF509292
Cit.24701.1.S1_at,0.3073409,0.181,1.6413839,CX638182
Cit.38148.1.S1_at,0.3074325,0.181,-0.1212789,CF505900
Cit.30616.1.S1_at,0.3074649,0.181,0.1084225,CF833340
Cit.18032.1.S1_at,0.3074765,0.181,-0.0829898,DN958067
Cit.33576.1.S1_at,0.3077059,0.181,-1.0219371,CX301304
Cit.25031.1.S1_at,0.3077163,0.181,-0.4505183,CX296283
Cit.5382.1.S1_at,0.3077577,0.181,-0.2401643,CX666153
Cit.16064.1.S1_at,0.3077841,0.181,0.8421725,CX077522
Cit.28791.1.S1_at,0.3078394,0.181,-0.804086,CD575581
Cit.34544.1.S1_at,0.307877,0.181,1.7812658,CX307568
Cit.24134.1.S1_at,0.307877,0.181,0.5448625,CD573863
Cit.31121.1.S1_at,0.307877,0.181,-0.3198326,CF838891
Cit.34054.1.S1_at,0.3079341,0.181,0.808437,CX303403
Cit.12311.1.S1_at,0.3079891,0.181,0.1042538,CB293858
Cit.16121.1.S1_at,0.3079891,0.181,1.2094874,CV718754
Cit.15716.1.S1_at,0.3079891,0.181,-1.6997799,CX072607
Cit.26238.1.S1_x_at,0.3079891,0.181,-0.4928799,CN183941
Cit.16391.1.S1_at,0.3079891,0.181,1.5718172,CX077859
Cit.25422.1.S1_x_at,0.3079925,0.181,-1.5081569,CX665002
Cit.11673.1.S1_at,0.3081683,0.181,-0.4012011,CB291423
Cit.18155.1.S1_at,0.3081899,0.181,0.3072701,CK937336
Cit.17412.1.S1_x_at,0.3081899,0.181,0.1517603,CK937476
CitAffx.31.1.S1_at,0.3082265,0.181,-0.693303,
Cit.23373.1.S1_at,0.3082671,0.181,-0.1680396,CX672218
Cit.27605.1.S1_at,0.3083068,0.181,0.800941,CX075846
Cit.21321.1.S1_x_at,0.3083263,0.181,-0.1903636,CK935272
Cit.28380.1.S1_at,0.3084026,0.181,-0.2705374,CV705807
Cit.18232.1.S1_x_at,0.3084333,0.182,0.2426378,CX299362
Cit.13193.1.S1_at,0.3084333,0.182,0.2175908,CX669627
Cit.345.1.S1_at,0.3084479,0.182,-0.121812,CB292765
Cit.37019.1.S1_at,0.308457,0.182,0.9608888,CX546684
Cit.27780.1.S1_at,0.3084693,0.182,0.4285255,CX675430
Cit.24693.1.S1_at,0.3085542,0.182,-1.525589,CX638099
Cit.25559.1.S1_at,0.308635,0.182,-1.6088142,CX669576
Cit.37310.1.S1_at,0.308635,0.182,-0.1326971,BQ624834
Cit.18897.1.S1_at,0.3087002,0.182,1.7605593,CX301488
Cit.17929.1.S1_s_at,0.3087098,0.182,-0.5511119,CD575276
Cit.35569.1.S1_s_at,0.3087098,0.182,-0.125044,CK933948
Cit.16862.1.S1_s_at,0.3088251,0.182,0.2300365,CX297465
Cit.37611.1.S1_at,0.3088251,0.182,1.6687189,CF417888
Cit.40227.1.S1_s_at,0.3089444,0.182,-0.1545983,CF828311
Cit.2837.1.S1_at,0.3090551,0.182,-0.1200354,CX044897
Cit.973.1.S1_s_at,0.3090625,0.182,0.1231588,CK935953
Cit.29851.1.S1_x_at,0.3090674,0.182,-0.2662223,CV712111
Cit.22280.1.S1_at,0.309074,0.182,-1.2649329,CX669747
Cit.28287.1.S1_at,0.3091634,0.182,0.1183376,DN620103
Cit.17826.1.S1_s_at,0.309173,0.182,-0.3519964,CK936969
Cit.9901.1.S1_s_at,0.3091875,0.182,0.1348835,CF833643
Cit.6984.1.S1_at,0.3091875,0.182,0.9414255,CV713377
Cit.30298.1.S1_at,0.3092297,0.182,0.4659853,CF418642
Cit.6054.1.S1_at,0.3092297,0.182,-0.148338,CX291466
Cit.2674.1.S1_x_at,0.3092297,0.182,-0.4805312,CX638881
Cit.24604.1.S1_s_at,0.3093308,0.182,0.8602245,CX635150
Cit.40277.1.S1_at,0.3094088,0.182,-0.1477918,
Cit.9167.1.S1_s_at,0.3094223,0.182,-0.1294927,CX545571
Cit.23956.1.S1_at,0.3095053,0.182,-1.6344795,CV709465
Cit.1046.1.S1_at,0.3095054,0.182,-0.3766574,CX543689
Cit.6694.1.S1_at,0.3095405,0.182,-0.2807721,CX644093
Cit.13540.1.S1_at,0.3095494,0.182,1.6070908,CX644059
Cit.24488.1.S1_at,0.3095494,0.182,-0.3265746,CX545688
Cit.32021.1.S1_at,0.3096204,0.183,0.1209024,CX287858
Cit.8154.1.S1_at,0.3097707,0.183,1.9087221,CX670565
Cit.11099.1.S1_at,0.3097982,0.183,0.0927389,CK939459
Cit.38539.1.S1_at,0.3098299,0.183,-0.1734292,CF509560
Cit.20763.1.S1_at,0.30984,0.183,0.6433473,DN798217
Cit.13365.1.S1_at,0.3098502,0.183,-0.164524,CX070931
Cit.13201.1.S1_s_at,0.3099651,0.183,-0.1567469,CX641311
Cit.1376.1.S1_s_at,0.3099651,0.183,-0.518929,CV706441
Cit.31465.1.S1_at,0.3100201,0.183,-0.1491425,CX289870
Cit.2347.1.S1_s_at,0.3100202,0.183,-0.1066446,CV713865
RPTR-Cit-AF292559-4_s_at,0.3100459,0.183,0.7253188,
Cit.32657.1.S1_at,0.3100686,0.183,-0.1008542,CX293106
Cit.5038.1.S1_at,0.3101023,0.183,-0.5103083,CF831785
Cit.3865.1.S1_s_at,0.3101509,0.183,-0.1108758,CX669925
Cit.12397.1.S1_s_at,0.3101786,0.183,-0.124899,CK935361
Cit.25727.1.S1_at,0.3101786,0.183,0.197994,CF830947
Cit.30033.1.S1_at,0.3102645,0.183,-0.3853784,DN797020
Cit.21646.1.S1_at,0.3103384,0.183,0.8772404,CX299651
Cit.18991.1.S1_at,0.3103767,0.183,1.5440218,CX301906
Cit.21597.1.S1_s_at,0.3103967,0.183,-0.230072,CX287818
Cit.24882.1.S1_at,0.3103967,0.183,-1.4191509,CX644038
Cit.26973.1.S1_at,0.3104119,0.183,0.1380668,CV716316
Cit.21112.1.S1_s_at,0.3104585,0.183,-0.115105,DN798919
Cit.27824.1.S1_at,0.3105283,0.183,-1.3877694,CX676011
Cit.6525.1.S1_at,0.3105752,0.183,0.0818541,CN182493
Cit.15413.1.S1_at,0.3106324,0.183,0.3281126,CX663257
Cit.2443.1.S1_x_at,0.3108063,0.184,0.2878475,CV706670
Cit.6632.1.S1_at,0.3108063,0.184,1.9042367,CX644314
Cit.18970.1.S1_at,0.3108063,0.184,1.9140332,CX301801
Cit.26720.1.S1_at,0.3108468,0.184,-1.6437002,CV712306
Cit.13866.1.S1_at,0.3108832,0.184,-0.2294728,CX639605
Cit.31585.1.S1_at,0.3109685,0.184,1.4375539,AJ867485
Cit.6980.1.S1_at,0.3111344,0.184,-0.1263753,CX076591
Cit.19565.1.S1_s_at,0.3112315,0.184,0.1275781,CK935921
Cit.28665.1.S1_at,0.3113108,0.184,0.3945383,CV711340
Cit.6870.1.S1_at,0.3113388,0.184,0.1138763,CX674290
Cit.901.1.S1_at,0.3116508,0.184,-0.9446741,CX673473
Cit.20946.1.S1_at,0.3116563,0.184,-0.2793938,CK740234
Cit.15880.1.S1_at,0.3116563,0.184,0.6984688,CV715904
Cit.7039.1.S1_at,0.3116563,0.184,1.8528338,CX053017
Cit.31313.1.S1_at,0.3117092,0.184,0.3193102,
Cit.16775.1.S1_at,0.3117092,0.184,-1.0916902,CX636793
Cit.17311.1.S1_at,0.3117092,0.184,-0.1113319,CF417550
Cit.17006.1.S1_s_at,0.3117142,0.184,0.1330272,DN797706
Cit.26377.1.S1_x_at,0.3117165,0.184,0.3875521,CN185242
Cit.29560.1.S1_at,0.3117165,0.184,-0.2162679,CX076115
Cit.18153.1.S1_at,0.3117165,0.184,1.3194104,CF419906
Cit.5585.1.S1_s_at,0.3118524,0.184,-0.1112271,BQ624477
Cit.31396.1.S1_at,0.3119796,0.184,-0.7738266,CV719200
Cit.3214.1.S1_at,0.3120101,0.184,-1.476867,CX545294
Cit.10354.1.S1_at,0.3121868,0.185,-0.126036,DN621897
Cit.4742.1.S1_at,0.3121868,0.185,-0.1858315,CN191086
Cit.12202.1.S1_at,0.3122173,0.185,-0.1255814,CX299190
Cit.20982.1.S1_s_at,0.3122207,0.185,-0.1112032,DN795079
Cit.7694.1.S1_at,0.3122207,0.185,2.2318831,CX638778
Cit.16364.1.S1_at,0.3122208,0.185,2.1028041,CX644022
Cit.23989.1.S1_at,0.3123518,0.185,0.2964648,CV710906
Cit.26741.1.S1_at,0.3125149,0.185,-1.2405401,CV712651
Cit.33666.1.S1_at,0.3125855,0.185,1.3887745,CX301741
Cit.24986.1.S1_at,0.3127261,0.185,-0.5483687,
Cit.12053.1.S1_at,0.3127623,0.185,0.5346512,CV710369
Cit.18844.1.S1_at,0.3127623,0.185,-1.1147899,CX301260
Cit.29073.1.S1_at,0.3127772,0.185,0.234805,CX640322
Cit.3101.1.S1_x_at,0.3127968,0.185,0.1723997,CF837695
Cit.26015.1.S1_at,0.3127968,0.185,-0.3077515,CF833695
Cit.15638.1.S1_s_at,0.3127998,0.185,-1.2945115,CX666898
Cit.14116.1.S1_at,0.3127998,0.185,-0.0868509,CD574646
Cit.30086.1.S1_at,0.3128194,0.185,0.118339,CF417729
Cit.18748.1.S1_at,0.3128851,0.185,-0.8621109,CX300696
Cit.30288.1.S1_at,0.3128851,0.185,0.1981777,CF504513
Cit.27592.1.S1_at,0.3128851,0.185,0.2354342,CX075611
Cit.11817.1.S1_at,0.3129822,0.185,0.3407697,CX546490
Cit.26645.1.S1_at,0.3129822,0.185,-2.1586049,
Cit.4128.1.S1_at,0.3130138,0.185,0.3312402,CV717769
Cit.28551.1.S1_at,0.3130355,0.185,-0.2875573,CV709490
Cit.6823.1.S1_at,0.3130925,0.185,0.6028794,CV884804
Cit.31063.1.S1_at,0.3130925,0.185,-0.1138278,CF419025
Cit.28696.1.S1_at,0.3131841,0.185,0.2767643,CV711816
Cit.21986.1.S1_at,0.313294,0.186,-1.1021289,DN622629
Cit.7355.1.S1_at,0.313294,0.186,-1.0841594,CF832297
Cit.19067.1.S1_at,0.313294,0.186,0.7888208,CX302232
Cit.18007.1.S1_at,0.313294,0.186,-0.1303317,
Cit.5221.1.S1_at,0.313302,0.186,0.2165869,CV705481
Cit.26463.1.S1_at,0.3133522,0.186,0.1472989,CN187191
Cit.14418.1.S1_s_at,0.3133522,0.186,-0.1464475,CV717662
Cit.33071.1.S1_at,0.3133522,0.186,0.7148565,CX296968
Cit.30938.1.S1_s_at,0.3133522,0.186,-0.1460056,CN190938
Cit.17873.1.S1_s_at,0.3133618,0.186,-0.1188488,CV885226
Cit.1832.1.S1_s_at,0.3134698,0.186,-0.0915789,CX544250
Cit.29261.1.S1_at,0.3134891,0.186,-0.9482723,CX291368
Cit.18546.1.S1_s_at,0.3135077,0.186,0.1024133,CX294602
Cit.36890.1.S1_s_at,0.313601,0.186,-0.2614393,CD574672
Cit.38255.1.S1_at,0.3136633,0.186,-0.1445551,CF506798
Cit.23034.1.S1_at,0.3137303,0.186,0.5565479,CV713605
Cit.13302.1.S1_s_at,0.3137354,0.186,0.2123874,CX043917
Cit.30674.1.S1_at,0.3137887,0.186,-0.3265586,CX667351
Cit.4252.1.S1_at,0.3138164,0.186,-1.0283972,CV714419
Cit.25909.1.S1_x_at,0.3138538,0.186,-0.1975447,CB293313
Cit.22404.1.S1_x_at,0.3140172,0.186,1.6276297,CB290760
Cit.6372.1.S1_at,0.3140639,0.186,0.2677789,CX674735
Cit.19810.1.S1_at,0.3140661,0.186,-0.2940329,CK936883
Cit.28374.1.S1_at,0.3140661,0.186,-0.8200046,CV705662
Cit.14803.1.S1_at,0.3141043,0.186,-0.1419298,CX669724
Cit.6645.1.S1_s_at,0.3141696,0.186,-0.1088512,CV714808
Cit.13731.1.S1_at,0.3142289,0.186,2.3567736,CD575429
Cit.38473.1.S1_at,0.3142289,0.186,-0.166967,CF508868
Cit.29607.1.S1_at,0.3142323,0.186,-0.2633259,CV709570
Cit.3258.1.S1_at,0.31424,0.186,0.1059675,CN182693
Cit.2723.1.S1_s_at,0.3142516,0.186,0.1188457,CD573936
Cit.33842.1.S1_at,0.3142715,0.186,1.2035382,CX302594
Cit.27988.1.S1_at,0.3142715,0.186,0.3322881,DT214552
Cit.13503.1.S1_at,0.3142715,0.186,0.2457527,CV717221
Cit.14569.1.S1_at,0.3143458,0.187,1.5876226,CV705929
Cit.2952.1.S1_s_at,0.3143458,0.187,0.1536414,CX664120
Cit.15400.1.S1_s_at,0.314381,0.187,0.4041042,CX543646
Cit.8007.1.S1_s_at,0.314381,0.187,-0.122945,CX670289
Cit.26323.1.S1_at,0.3144047,0.187,-0.9568859,CV885238
Cit.7230.1.S1_s_at,0.3146206,0.187,0.1010181,CX636195
Cit.32728.1.S1_at,0.3146206,0.187,-0.401511,CX293890
Cit.31360.1.S1_s_at,0.314642,0.187,-0.1003341,CK935974
Cit.12493.1.S1_s_at,0.3147258,0.187,-0.0863842,CB293377
Cit.5723.1.S1_at,0.3149649,0.187,-0.1522036,CX047107
Cit.6593.1.S1_at,0.3150279,0.187,0.1471696,CV713651
Cit.16463.1.S1_at,0.3151285,0.187,0.9916405,CX643560
Cit.37639.1.S1_at,0.3152223,0.187,0.3353817,CF418081
Cit.32480.1.S1_at,0.3152223,0.187,0.1872118,CX291543
Cit.23063.1.S1_s_at,0.3153769,0.187,-0.1791712,CV716212
Cit.27410.1.S1_at,0.3153769,0.187,-0.4999653,CX072435
Cit.30615.1.S1_s_at,0.3155917,0.187,-0.1011043,CF509404
Cit.354.1.S1_at,0.3155917,0.187,-0.6282537,CN187687
Cit.4404.1.S1_at,0.3156224,0.187,0.0935756,CX666258
Cit.27540.1.S1_at,0.315685,0.187,-0.3434527,CX074744
RPTR-Cit-U46493-1_s_at,0.3156975,0.188,1.7002005,
Cit.27480.1.S1_at,0.3157633,0.188,-0.2447378,CX073667
Cit.6906.1.S1_at,0.3157758,0.188,-0.2648934,CF834831
Cit.36132.1.S1_at,0.3157816,0.188,-0.520966,CN184638
Cit.5651.1.S1_s_at,0.315809,0.188,0.104529,CV707417
Cit.13341.1.S1_s_at,0.3158934,0.188,-0.1999072,CV716999
Cit.17093.1.S1_s_at,0.3160335,0.188,0.0914721,CK934839
Cit.7377.1.S1_at,0.3160661,0.188,-0.1707266,CV707307
Cit.23573.1.S1_at,0.3161465,0.188,-0.1267579,DN621007
Cit.16631.1.S1_s_at,0.3161819,0.188,0.1177782,CX666655
Cit.17875.1.S1_s_at,0.3162482,0.188,-0.0869526,CK940100
Cit.32597.1.S1_at,0.3162482,0.188,0.1204936,CX292518
Cit.28618.1.S1_at,0.3162615,0.188,-1.4804874,CV710435
Cit.25381.1.S1_at,0.3164045,0.188,-1.3853076,CX663346
Cit.18466.1.S1_x_at,0.3164961,0.188,-0.2236164,CX291516
Cit.957.1.S1_x_at,0.3165176,0.188,1.0186392,CV706589
Cit.13009.1.S1_at,0.3166314,0.188,-0.4129742,CX668454
Cit.33768.1.S1_at,0.3167046,0.188,1.9015909,CX302215
Cit.40108.1.S1_at,0.3168787,0.188,-0.3039475,
Cit.9324.1.S1_at,0.3169333,0.188,-0.0933274,CX044724
Cit.6840.1.S1_s_at,0.3169438,0.188,0.1959067,CX636193
Cit.24463.1.S1_s_at,0.3170231,0.189,-0.1145502,CX545166
Cit.3423.1.S1_at,0.3170231,0.189,0.2831785,CX635819
Cit.24032.1.S1_at,0.3170231,0.189,1.5161264,CD574607
Cit.38974.1.S1_s_at,0.3170751,0.189,0.1565789,DN798209
Cit.20089.1.S1_at,0.3170751,0.189,-1.3925888,CX669803
Cit.2894.1.S1_s_at,0.317084,0.189,0.1816003,CN185890
Cit.23497.1.S1_s_at,0.3171166,0.189,0.1301695,DN618030
Cit.34169.1.S1_at,0.3171166,0.189,0.2396817,CX304909
Cit.13416.1.S1_at,0.3171239,0.189,-0.1337846,CX050255
Cit.12866.1.S1_x_at,0.3171239,0.189,-0.219188,CF835623
Cit.35957.1.S1_at,0.3172216,0.189,-0.1044615,CF831293
Cit.18151.1.S1_at,0.3172216,0.189,-0.4462681,CX291791
Cit.2595.1.S1_at,0.3172405,0.189,0.727597,CV713374
Cit.13224.1.S1_s_at,0.3172942,0.189,-0.1698743,CX664936
Cit.17270.1.S1_at,0.3173244,0.189,-0.0879459,CX288799
Cit.12200.1.S1_at,0.3173702,0.189,-1.2574392,CV709254
